COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_BILINGUE,COLE_CARACTER,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION
111001018325,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001018325,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001018341,COLEGIO FRANCISCO JAVIER MATIZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001018341,COLEGIO FRANCISCO JAVIER MATIZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001018368,COLEGIO LA VICTORIA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001018368,COLEGIO LA VICTORIA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001018384,COLEGIO SAN ISIDRO SUR ORIENTAL (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001018384,COLEGIO SAN ISIDRO SUR ORIENTAL (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001019526,COLEGIO LICEO NACIONAL ANTONIA SANTOS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001019411,COLEGIO INEM SANTIAGO PEREZ (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001019411,COLEGIO INEM SANTIAGO PEREZ (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001019526,COLEGIO LICEO NACIONAL ANTONIA SANTOS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001019526,COLEGIO LICEO NACIONAL ANTONIA SANTOS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001020095,COLEGIO MISAEL PASTRANA BORRERO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001020095,COLEGIO MISAEL PASTRANA BORRERO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001020320,COLEGIO ISMAEL PERDOMO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001020320,COLEGIO ISMAEL PERDOMO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001020320,COLEGIO ISMAEL PERDOMO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001024643,COLEGIO NUEVA ESPERANZA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001020338,COLEGIO AVE MARIA,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,11001
111001020401,INSTITUTO TÉCNICO CENTRAL,MASCULINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,11001
111001102075,COLEGIO ENTRE NUBES SUR ORIENTAL (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,UNICA,11001
111001102075,COLEGIO ENTRE NUBES SUR ORIENTAL (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001102075,COLEGIO ENTRE NUBES SUR ORIENTAL (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001024643,COLEGIO NUEVA ESPERANZA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,UNICA,11001
111001025216,COLEGIO VILLA AMALIA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001030830,COLEGIO UNION EUROPEA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001024830,COLEGIO FRANCISCO PRIMERO S.S. (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001025020,COLEGIO ALBERTO LLERAS CAMARGO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001025020,COLEGIO ALBERTO LLERAS CAMARGO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030830,COLEGIO UNION EUROPEA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001025313,COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001025313,COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,11001
111001025313,COLEGIO LICEO NACIONAL AGUSTIN NIETO CABALLERO (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001086631,COLEGIO SAN BENITO ABAD (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001026069,COLEGIO TECNICO MENORAH (IED),FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001026069,COLEGIO TECNICO MENORAH (IED),FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001026301,EL PORTAL FUNDACION     ,MIXTO,NO OFICIAL,,NO APLICA,URBANO,COMPLETA,11001
111001026964,COLEGIO JOHN F. KENNEDY (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001027251,COLEGIO LEON DE GREIFF (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001027308,COLEGIO PROSPERO PINZON (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001027308,COLEGIO PROSPERO PINZON (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001027324,COLEGIO FLORENTINO GONZALEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001027383,COLEGIO ALFREDO IRIARTE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001027383,COLEGIO ALFREDO IRIARTE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001027383,COLEGIO ALFREDO IRIARTE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001027391,COLEGIO MANUEL CEPEDA VARGAS (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001027391,COLEGIO MANUEL CEPEDA VARGAS (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001028380,COLEGIO PALERMO SUR (CED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111001028380,COLEGIO PALERMO SUR (CED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111001027405,COLEGIO JAIRO ANIBAL NIÑO IED,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001027405,COLEGIO JAIRO ANIBAL NIÑO IED,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001027634,COL PARA HIJOS EMPLEADOS CONTRALORIA GRAL REP (COTRANAL),MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,11001
111001028266,COLEGIO CIUDAD DE MONTREAL (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111001028207,ESCUELA PEDAGOGICA INTEGRAL IDIPRON,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,11001
111001028266,COLEGIO CIUDAD DE MONTREAL (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111001028258,COLEGIO RAFAEL BERNAL JIMENEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001028258,COLEGIO RAFAEL BERNAL JIMENEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001028258,COLEGIO RAFAEL BERNAL JIMENEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001102130,COLEGIO COMPARTIR RECUERDO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001102130,COLEGIO COMPARTIR RECUERDO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001102130,COLEGIO COMPARTIR RECUERDO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030864,COLEGIO ALEMANIA UNIFICADA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030864,COLEGIO ALEMANIA UNIFICADA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001029912,COLEGIO JUAN FRANCISCO BERBEO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001029955,COLEGIO AGUSTIN FERNANDEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001029955,COLEGIO AGUSTIN FERNANDEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001029955,COLEGIO AGUSTIN FERNANDEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001030015,COLEGIO ENRIQUE OLAYA HERRERA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030015,COLEGIO ENRIQUE OLAYA HERRERA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030015,COLEGIO ENRIQUE OLAYA HERRERA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001030856,COLEGIO PANAMERICANO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001032450,COLEGIO BERNARDO JARAMILLO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001065056,COLEGIO LUIS CARLOS GALAN SARMIENTO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111265000343,COLEGIO ANTONIO VILLAVICENCIO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111265000343,COLEGIO ANTONIO VILLAVICENCIO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030821,COLEGIO SANTA BARBARA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030821,COLEGIO SANTA BARBARA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030848,COLEGIO ARBORIZADORA BAJA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030856,COLEGIO PANAMERICANO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030856,COLEGIO PANAMERICANO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001030872,COLEGIO ESTANISLAO ZULETA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001030872,COLEGIO ESTANISLAO ZULETA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001033898,COLEGIO MANUEL ZAPATA OLIVELLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001032255,COLEGIO TOMAS CARRASQUILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001032255,COLEGIO TOMAS CARRASQUILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001032395,COLEGIO REPUBLICA EE.UU DE AMERICA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001032450,COLEGIO BERNARDO JARAMILLO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001032409,COLEGIO JORGE SOTO DEL CORRAL (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001032433,COLEGIO REPUBLICA DEL ECUADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001065056,COLEGIO LUIS CARLOS GALAN SARMIENTO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001033898,COLEGIO MANUEL ZAPATA OLIVELLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001102156,COLEGIO CAMPESTRE MONTE VERDE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001102156,COLEGIO CAMPESTRE MONTE VERDE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001102156,COLEGIO CAMPESTRE MONTE VERDE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001102113,COLEGIO EL TESORO DE LA CUMBRE (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001034002,COLEGIO GUILLERMO LEON VALENCIA  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001034045,COLEGIO LA FLORESTA SUR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001034045,COLEGIO LA FLORESTA SUR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001034134,COLEGIO CLEMENCIA DE CAYCEDO (IED),FEMENINO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001034134,COLEGIO CLEMENCIA DE CAYCEDO (IED),FEMENINO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001034134,COLEGIO CLEMENCIA DE CAYCEDO (IED),FEMENINO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001106984,COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001106984,COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001086771,COLEGIO INSTITUTO TECNICO RODRIGO DE TRIANA (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001086771,COLEGIO INSTITUTO TECNICO RODRIGO DE TRIANA (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001034240,COLEGIO NICOLÁS GÓMEZ DÁVILA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001034665,COLEGIO SAN MARTIN DE PORRES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111850001380,COLEGIO EL CORTIJO - VIANEY (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111850001380,COLEGIO EL CORTIJO - VIANEY (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111850001380,COLEGIO EL CORTIJO - VIANEY (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,UNICA,11001
111001035530,COLEGIO JOSE FELIX RESTREPO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001035602,COLEGIO JUAN EVANGELISTA GOMEZ (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001036544,COLEGIO ANTONIO JOSE URIBE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001036544,COLEGIO ANTONIO JOSE URIBE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001036561,COLEGIO JOSE JAIME ROJAS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001036561,COLEGIO JOSE JAIME ROJAS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001036625,COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001036625,COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001036781,COLEGIO RODRIGO LARA BONILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001102083,COLEGIO SAN JOSE DE CASTILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001102083,COLEGIO SAN JOSE DE CASTILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001041556,COLEGIO PROVINCIA DE QUEBEC (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001041556,COLEGIO PROVINCIA DE QUEBEC (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001041599,COLEGIO MOTORISTA (CED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111001041599,COLEGIO MOTORISTA (CED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111001041611,COLEGIO DIANA TURBAY (IED),MIXTO,OFICIAL,N,,URBANO,MAÑANA,11001
111001041611,COLEGIO DIANA TURBAY (IED),MIXTO,OFICIAL,N,,URBANO,TARDE,11001
111001041611,COLEGIO DIANA TURBAY (IED),MIXTO,OFICIAL,N,,URBANO,SABATINA,11001
111001086681,COLEGIO NUEVO HORIZONTE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001086681,COLEGIO NUEVO HORIZONTE (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001079154,COLEGIO VILLA RICA  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001079154,COLEGIO VILLA RICA  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045730,COLEGIO EL PARAISO DE MANUELA BELTRAN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045730,COLEGIO EL PARAISO DE MANUELA BELTRAN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001044270,COLEGIO LOS COMUNEROS - OSWALDO GUAYAZAMIN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001044270,COLEGIO LOS COMUNEROS - OSWALDO GUAYAZAMIN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001044385,COLEGIO GUILLERMO CANO ISAZA (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,11001
111001044385,COLEGIO GUILLERMO CANO ISAZA (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,11001
111001044385,COLEGIO GUILLERMO CANO ISAZA (IED),MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,11001
111001086835,COLEGIO SIERRA MORENA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001086835,COLEGIO SIERRA MORENA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001086801,COLEGIO CEDID CIUDAD BOLIVAR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001086801,COLEGIO CEDID CIUDAD BOLIVAR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001086614,COLEGIO CHUNIZA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001044806,COLEGIO FRIEDRICH NAUMANN (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001044806,COLEGIO FRIEDRICH NAUMANN (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111279000966,COLEGIO INTEGRADO DE FONTIBON IBEP  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001047457,COLEGIO LA ARABIA (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111279000966,COLEGIO INTEGRADO DE FONTIBON IBEP  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111769003424,COLEGIO GERARDO PAREDES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045225,COLEGIO TIBABUYES UNIVERSAL (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045225,COLEGIO TIBABUYES UNIVERSAL (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111279000125,COLEGIO VILLEMAR EL CARMEN  (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001075515,COLEGIO GUSTAVO MORALES MORALES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045535,COLEGIO JOSE MANUEL RESTREPO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001045535,COLEGIO JOSE MANUEL RESTREPO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,11001
111001045535,COLEGIO JOSE MANUEL RESTREPO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001076767,COLEGIO CASTILLA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045705,COLEGIO LA AURORA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001045705,COLEGIO LA AURORA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001096555,COLEGIO CIUDAD BOLIVAR - ARGENTINA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001096555,COLEGIO CIUDAD BOLIVAR - ARGENTINA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001065234,COLEGIO USMINIA  (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111001046485,COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001076937,COLEGIO SAN FRANCISCO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,11001
111001046931,COLEGIO ATABANZHA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001046485,COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001046477,COLEGIO GRAN COLOMBIANO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001046477,COLEGIO GRAN COLOMBIANO (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001046591,COLEGIO JOSE ANTONIO GALAN (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001078638,COLEGIO EL VIRREY JOSE SOLIS (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001046591,COLEGIO JOSE ANTONIO GALAN (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001046931,COLEGIO ATABANZHA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001046621,COLEGIO NUEVA DELHI (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001046621,COLEGIO NUEVA DELHI (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001102121,COLEGIO VILLAMAR (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,11001
111001102121,COLEGIO VILLAMAR (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111001065234,COLEGIO USMINIA  (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111848003031,COLEGIO CRISTOBAL COLON (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111848003031,COLEGIO CRISTOBAL COLON (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111848003031,COLEGIO CRISTOBAL COLON (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001046957,COLEGIO TOBERIN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001046957,COLEGIO TOBERIN (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001047457,COLEGIO LA ARABIA (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,11001
111001047571,COLEGIO ARBORIZADORA ALTA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001047678,COLEGIO PARAISO MIRADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001047678,COLEGIO PARAISO MIRADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,11001
111001047678,COLEGIO PARAISO MIRADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001065234,COLEGIO USMINIA  (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,,11001
111001065234,COLEGIO USMINIA  (IED),MIXTO,OFICIAL,,NO APLICA,URBANO,UNICA,11001
111001102105,INST EDUC DIST CONFEDERACION BRISAS DEL DIAMANTE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001102105,INST EDUC DIST CONFEDERACION BRISAS DEL DIAMANTE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001102105,INST EDUC DIST CONFEDERACION BRISAS DEL DIAMANTE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001094439,COLEGIO FERNANDO GONZALEZ OCHOA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001047571,COLEGIO ARBORIZADORA ALTA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111769003424,COLEGIO GERARDO PAREDES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,11001
111001092410,COLEGIO LA ESTANCIA -  SAN ISIDRO LABRADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001092410,COLEGIO LA ESTANCIA -  SAN ISIDRO LABRADOR (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001075272,COLEGIO NUEVA COLOMBIA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111850001461,COLEGIO LOS TEJARES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,11001
111001075272,COLEGIO NUEVA COLOMBIA (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
111001075329,COLEGIO MARIA MERCEDES CARRANZA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,11001
111001075329,COLEGIO MARIA MERCEDES CARRANZA (IED),MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,11001
111001075515,COLEGIO GUSTAVO MORALES MORALES (IED),MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,11001
